,Unnamed: 0,id,obraUrl,titulo,codigoFCO,numeroCR,dataTexto,imagemUrl,descricaoResumida,descricaoCompleta,localProducao,autoria,tipoObra,tecnica,suporte,numeroDN,altura,largura,assinatura,inscricaoFamilia,inscricaoExposicao,dimensoes,temas,pessoasRetratadas,imagemLocal,ano,decada,cor,cor_proporcao
582,582,17373,https://www.portinari.org.br/acervo/obras/17373/retrato-de-maria-isabel-de-mello-franco,Retrato de Maria Isabel de Mello Franco,FCO-1939,CR-691,1937,https://acervo-portinari.s3.sa-east-1.amazonaws.com/a863c2bc10c12cbc2711408870440d5f.jpeg,"Composição nos tons terras, verdes, ocres, amarelo, preto e vermelho. Textura lisa. Retrato de busto de mulher contra fundo ""degradé"". A...","Composição nos tons terras, verdes, ocres, amarelo, preto e vermelho. Textura lisa. Retrato de busto de mulher contra fundo ""degradé"". A retratada está de frente, com o rosto ligeiramente voltado para a esquerda e olhando para baixo. Tem rosto oval, cabelos pretos e curtos repartidos do lado esquerdo, deixando a orelha à mostra. Testa larga, sobrancelhas finas e arqueadas, pálpebras ligeiramente abaixadas, nariz comprido e reto, boca bem delineada prendendo um ligeiro sorriso, queixo arredondado e pescoço longo acentuado. Usa vestido verde de mangas e pala amarela sobreposta. O ombro esquerdo é cortado pela margem direita do suporte. Fundo escuro junto à margem superior clareando para baixo.",Brasil > Rio de Janeiro > Rio de Janeiro,Candido Portinari,Pintura,óleo,tela,,55.0,36.0,"Assinada e datada na margem inferior à direita ""Portinari 937""",,,55 x 36 cm,"Retrato, Mulher",Maria Isabel de Mello Franco,17373_Retrato_de_Maria_Isabel_de_Mello_Franco.jpeg,1937.0,1930.0,"[[np.float64(0.12390299268416557), np.float64(0.15474010434738883), np.float64(0.14219188297274604)], [np.float64(0.6874716105518358), np.float64(0.6398117172660548), np.float64(0.6114794783410424)]]",0.672853635881104
583,583,17374,https://www.portinari.org.br/acervo/obras/17374/retrato-de-joao-virgilio-de-mello-franco,Retrato de João Virgílio de Mello Franco,FCO-1940,CR-700,1937,https://acervo-portinari.s3.sa-east-1.amazonaws.com/392c18b67c479cb24f83cba830efd5af.jpeg,"Composição nos tons azuis, ocres, verdes, terra e rosa. Textura lisa. Retrato de busto de menino contra fundo azul ""degradé"". O...","Composição nos tons azuis, ocres, verdes, terra e rosa. Textura lisa. Retrato de busto de menino contra fundo azul ""degradé"". O retratado está de frente com o rosto ligeiramente voltado para a esquerda. Tem rosto comprido, cabelos alourados, curtos cortados rente à orelha e repartidos do lado esquerdo. Testa larga, sobrancelha esquerda angulosa e a direita arqueada, olhos castanhos claros com pálpebra esquerda um pouco caída. Nariz ligeiramente arrebitado, boca carnuda, fechada e pescoço alongado. Usa pulôver com decote arredondado sobre camisa com gola e mangas compridas. No fundo, céu azul clareando até a linha do horizonte que delimita paisagem sugerida por colinas e uma faixa verde e terra. No céu, à esquerda, cinco pássaros voando e outro à direita. Luz incidindo pela direita, causando reflexo nos cabelos do menino.",Brasil > Rio de Janeiro > Rio de Janeiro,Candido Portinari,Pintura,óleo,tela,,55.0,36.0,"Assinada e datada no canto inferior esquerdo ""PORTINARI 937""",,,55 x 36 cm,"Retrato, Criança, Menino",João Virgílio de Mello Franco,17374_Retrato_de_Jo_o_Virg_lio_de_Mello_Franco.jpeg,1937.0,1930.0,"[[np.float64(0.6327030582408586), np.float64(0.6954821052515696), np.float64(0.7985981066649646)], [np.float64(0.07142439270960765), np.float64(0.1712638724237099), np.float64(0.2840935554146298)], [np.float64(0.7263977445666641), np.float64(0.5831070609003244), np.float64(0.41989520103305833)]]",0.4771993687672395
584,584,17379,https://www.portinari.org.br/acervo/obras/17379/baiana,Baiana,FCO-1944,CR-605,1936,https://acervo-portinari.s3.sa-east-1.amazonaws.com/3c3880e5f270c998362cf706c1ceccb7.jpeg,"Composição nos tons terras (predominantes), cinzas, rosas, branco, azuis e vermelho. Textura lisa. Baiana no topo de monte, duas figuras...","Composição nos tons terras (predominantes), cinzas, rosas, branco, azuis e vermelho. Textura lisa. Baiana no topo de monte, duas figuras e morro ao longe, contra fundo ""degradé"". No primeiro plano, ao centro, pequeno morro tendo no topo uma baiana em pé, de frente, com os braços caídos ao longo do corpo. A baiana é negra, está representada em desproporção com o morro, não tem traços fisionômicos representados exceto um toque de vermelho nos lábios. Usa turbante e veste blusa de renda branca, saia comprida rodada rosa e larga faixa de pano atravessando seu corpo e terminando com um laço à direita. De cada lado da baiana, duas palmeiras mínimas estão representadas. Na linha do horizonte, à esquerda, morro alto e duas figuras esboçadas. Fundo em ""degradé"" terra clareando até a linha do horizonte onde se vê à esquerda, próximo ao centro, figura esboçada com braços e pernas abertos. Chão terra.",Brasil > Rio de Janeiro > Rio de Janeiro,Candido Portinari,Pintura,óleo,tela,,66.0,81.0,"Assinada e datada no canto inferior direito ""PORTINARI 936""",,,66 x 81 cm,"Social, Tipos étnicos, Negro, Cultura Brasileira, Tipos populares, Baiana, Natureza, Paisagem, Metafísica, Figura Humana, Criança, Menino, Figura Humana, Mulher",,17379_Baiana.jpeg,1936.0,1930.0,"[[np.float64(0.19029153259529372), np.float64(0.1759493525488125), np.float64(0.1650445988419593)], [np.float64(0.7052660875152763), np.float64(0.6465932524271533), np.float64(0.6060845560279883)]]",0.6293848308554191
585,585,17381,https://www.portinari.org.br/acervo/obras/17381/casamento-na-roca,Casamento na Roça,FCO-1946,CR-2069,1944,https://acervo-portinari.s3.sa-east-1.amazonaws.com/d3a91c49c97e2b9dfb8ef062f87997a5.jpeg,"Composição nos tons terras, azuis, verde, branco, vermelho, cinza, preto e rosa. Textura lisa. Casal de noivos negros, de braços dados,...","Composição nos tons terras, azuis, verde, branco, vermelho, cinza, preto e rosa. Textura lisa. Casal de noivos negros, de braços dados, em paisagem árida, contra fundo ""degradé"". À esquerda, noiva em pé, de frente, com a cabeça inclinada para a direita. Tem cabelos curtos com um toque de flores brancas de onde sai um véu transparente salpicado de pontinhos pretos e comprido até o meio da saia. Usa vestido branco de mangas compridas, fita azul marcando a cintura, saia com quatro babados até o meio da canela, meias e sapatos brancos. O braço direito está dobrado na altura do peito, segurando um buquê de flores verdes e rosa, e o esquerdo está cruzado com o do noivo a seu lado. À direita, no centro da composição, noivo em pé, de frente, com a cabeça 3/4 voltada para a direita. Usa chapéu de palha, veste terno branco, camisa branca com bolinhas vermelhas, gravata borboleta vermelha e sapatos brancos. O braço esquerdo está caído ao longo do corpo e o direito dobrado, apoiando o da noiva. Ambos têm os traços fisionômicos delimitados: rosto redondo, olhos grandes, nariz representado por triângulo e lábios grossos fechados. No chão, algumas pedrinhas espalhadas sendo que à direita vê-se três montesinhos enfileirados em perspectiva para o fundo. Pouco mais atrás e à direita dois meninos esboçados: um de costas, 3/4 voltado para a esquerda com braços e pernas afastadas, usando camisa branca e calças azuis; o outro mais ao fundo usando roupa branca. Próximo à linha do horizonte, a Igrejinha de Santo Antônio. No céu, uma pipa vermelha com pontinhos e rabiola brancos. O céu azul e o chão terra, em ""degradé"", vão clareando até se encontrarem na linha do horizonte.",Brasil > Rio de Janeiro > Rio de Janeiro,Candido Portinari,Pintura,óleo,tela,,98.0,79.0,"Assinada e datada no canto inferior direito ""PORTINARI 1944""",,,98 x 79 cm,"Social, Tipos étnicos, Negro, Cultura Brasileira, Casamento na roça, Cultura Brasileira, Jogos infantis, Brincadeiras, Empinando pipa, Natureza, Paisagem, Brodowski, Figura Humana, Casal, Figura Humana, Criança, Menino",,17381_Casamento_na_Ro_a.jpeg,1944.0,1940.0,"[[np.float64(0.18163076658349442), np.float64(0.1346298639363654), np.float64(0.12308468542156978)]]",1.0
586,586,17382,https://www.portinari.org.br/acervo/obras/17382/figuras-na-paisagem,Figuras na Paisagem,FCO-1947,CR-1241,1940,https://acervo-portinari.s3.sa-east-1.amazonaws.com/fef659852608dcc77798671010d6360d.jpeg,"Composição nos tons azuis, terras, verdes, cinzas, branco, preto, amarelos, vermelhos, ocres e rosas. Textura lisa, áspera e espessa....","Composição nos tons azuis, terras, verdes, cinzas, branco, preto, amarelos, vermelhos, ocres e rosas. Textura lisa, áspera e espessa. Grupo de três mulheres e quatro meninas, todas mulatas sob o luar. Em primeiro plano, à direita do centro, menina em pé, de frente, braço direito levantado segurando pelo cabo um guarda-chuva da sua altura. Tem cabelos pixaim curtos, sugestão de laço na cabeça e nariz representado por grossa pincelada curva. Usa vestido sem mangas, azul-claro com bolinhas mais escuras. No chão, à esquerda, um bauzinho. Em segundo plano, à esquerda, menina de frente, braços abertos, estando o direito erguido. Tem cabelos em cachos com laço no alto da cabeça e usa vestido rosa com bolinhas vermelhas. Imediatamente atrás e à esquerda, figura de menina parcialmente encoberta, vendo-se a cabeça deitada sobre seu ombro direito, cabelos compridos e braço caído ao longo do corpo. No centro da composição, mulher gorda, de frente, rosto ligeiramente voltado para a direita, braço direito dobrado na frente do peito e o esquerdo pousado sobre o ombro da menina a seu lado. Usa vestido com bolinhas vermelhas e azuis. À direita, menina 3/4 voltada para a esquerda, braço esquerdo erguido. Usa vestido liso em tons de amarelo. Em terceiro plano, por trás do grupo, entrevê-se duas mulheres de costas. As sombras estão distribuídas nas figuras de forma aleatória, sugerindo ambiente noturno. As figuras têm os traços fisionômicos parcialmente representados, pernas afastadas e pés descalços. Chão em terra e verde, vendo-se à esquerda três pedras pontudas alinhadas em perspectiva para o fundo e à direita, próximo à linha do horizonte, um marcador de vento. No fundo, céu azul clareando até a linha do horizonte, vendo-se à esquerda a lua cheia e à direita, as Três Marias.",Brasil > Rio de Janeiro > Rio de Janeiro,Candido Portinari,Pintura,óleo,tela,,100.0,80.0,"Assinada e datada no canto inferior esquerdo ""PORTINARI 1940""",,,100 x 80 cm,"Social, Tipos étnicos, Mulato, Figura Humana, Criança, Menina, Figura Humana, Grupo, Figura Humana, Mulher, Diversos, Elementos recorrentes, Baú",,17382_Figuras_na_Paisagem.jpeg,1940.0,1940.0,"[[np.float64(0.1675344390931891), np.float64(0.15079064375683393), np.float64(0.16928481702232626)]]",1.0
587,587,17383,https://www.portinari.org.br/acervo/obras/17383/pescador,Pescador,FCO-1948,CR-1008,1939,https://acervo-portinari.s3.sa-east-1.amazonaws.com/15ef0a53799832473781ab1e5fc9b1da.jpeg,"Composição nos tons cinzas, branco, azuis, verde, amarelo, rosas, terras, ocres e vermelho. Textura lisa, espessa nas flores e pinceladas...","Composição nos tons cinzas, branco, azuis, verde, amarelo, rosas, terras, ocres e vermelho. Textura lisa, espessa nas flores e pinceladas marcadas. Homem andando em paisagem com flores e mar. O homem está representado de corpo inteiro, em posição de estar andando de perfil para a esquerda e o rosto voltado para frente. Usa chapéu de palha com a aba levantada atrás; tem os traços fisionômicos contornados; veste camisa de mangas compridas, estampada com bolas vermelhas, calças compridas estampadas com bolas azuis e está descalço. Tem o braço dobrado, segurando com a mão esquerda uma vara que apóia no ombro e na extremidade da qual pende um pano estampado com bolas verdes. À esquerda e à direita, vegetação e flores como um buquê, mar azul com barco à vela à direita. Ao fundo, céu claro até a linha do horizonte onde vêem-se colinas representadas.",Brasil > Rio de Janeiro > Rio de Janeiro,Candido Portinari,Pintura,óleo,tela,,47.0,38.0,"Assinada e datada na margem superior à esquerda ""PORTINARI 939""",,,47 x 38 cm,"Natureza, Paisagem, Marinha, Figura Humana, Homem",,17383_Pescador.jpeg,1939.0,1930.0,"[[np.float64(0.7947911795366924), np.float64(0.7802822324649751), np.float64(0.8063038455557203)]]",1.0
588,588,17385,https://www.portinari.org.br/acervo/obras/17385/retrato-de-maria-cristina,Retrato de Maria Cristina,FCO-1951,CR-2723,1948,https://acervo-portinari.s3.sa-east-1.amazonaws.com/78ea5d0e8ce5882c76a00b1c02a5114d.jpeg,"Composição nos tons ocres, terras, rosas, azul e branco. Textura lisa. Representação de meio-corpo de menina de frente, contra espaldar...","Composição nos tons ocres, terras, rosas, azul e branco. Textura lisa. Representação de meio-corpo de menina de frente, contra espaldar de cadeira. A menina tem rosto redondo, cabelos castanhos, curtos e cacheados cobrindo-lhe a testa, sobrancelhas retas, olhos amendoados, nariz pequeno e lábios bem delineados, fechados. Fisionomia delicada e séria. Usa vestido rosa de mangas curtas salpicado de florzinhas azuis, arrematado rente ao pescoço por debrum branco assim como o babado curvo que desce dos ombros sobre o peito. Atrás da menina, retângulo em tom terra, representando o encosto da cadeira onde ela está sentada. Fundo liso em tom ocre. Luz incidindo pela esquerda.",Brasil > Rio de Janeiro > Rio de Janeiro,Candido Portinari,Pintura,óleo,tela,,,,"Assinada e datada na metade inferior à direita ""PORTINARI 1948""",,,"45,5 x 37,5 cm","Retrato, Criança, Menina",Maria Cristina Costa Pinto Laet,17385_Retrato_de_Maria_Cristina.jpeg,1948.0,1940.0,"[[np.float64(0.7751935351032666), np.float64(0.6345586654115087), np.float64(0.6353122387089823)], [np.float64(0.2410906712735952), np.float64(0.11518793640255927), np.float64(0.13531740854316104)]]",0.6679590001006441
589,589,17388,https://www.portinari.org.br/acervo/obras/17388/pano-de-boca,Pano de Boca,FCO-1955,CR-2450,[1945],https://acervo-portinari.s3.sa-east-1.amazonaws.com/8438d16f003f5dab81b943438fc2fb66.jpeg,"Composição nos tons terras, azuis, preto, vermelho e branco. Textura lisa. Composição representando morro ocupando a quase totalidade...","Composição nos tons terras, azuis, preto, vermelho e branco. Textura lisa. Composição representando morro ocupando a quase totalidade da área do suporte, vendo-se faixa de céu com estrela. Na metade lateral esquerda do suporte, larga faixa preta na vertical, ligeiramente inclinada para a esquerda; faixa vermelha estreita, quase na horizontal e uma linha sinuosa à direita do suporte. Por trás das faixas e da linha sinuosa, morro de cume arredondado em tons terras escuros. Na margem superior do suporte, representação de céu em tom de azul forte, em ""degradé"" escurecendo para cima, vendo-se à direita, estrela vermelha.",Brasil > Rio de Janeiro > Rio de Janeiro,Candido Portinari,Pintura,guache,papel,,15.0,21.0,Sem assinatura e sem data,"No verso, autenticação de Luiz Portinari, irmão do artista.",,15 x 21 cm,"Natureza, Paisagem",,17388_Pano_de_Boca.jpeg,1945.0,1940.0,"[[np.float64(0.1554570891728035), np.float64(0.07566279193481193), np.float64(0.06748638850022043)], [np.float64(0.8941319946699758), np.float64(0.8944415275069165), np.float64(0.8641371015620251)], [np.float64(0.06602026232055844), np.float64(0.16206680253035133), np.float64(0.6497476623728177)]]",0.508936878756357
590,590,17433,https://www.portinari.org.br/acervo/obras/17433/casamento,Casamento,FCO-2005,CR-334,1933,https://acervo-portinari.s3.sa-east-1.amazonaws.com/458c20f26404dd1a9decd6a03b117938.jpeg,"Composição nos tons claros de azuis, amarelos, ocres, e nos tons de vermelhos, verdes, terras, preto e branco. Textura lisa. Cortejo de...","Composição nos tons claros de azuis, amarelos, ocres, e nos tons de vermelhos, verdes, terras, preto e branco. Textura lisa. Cortejo de casamento com paisagem de Brodowski ao fundo. O grupo de dezessete pessoas, entre adultos e crianças, encontra-se em primeiro plano, no centro da composição, formando o cortejo em diagonal da direita para a esquerda e da frente para trás. Na frente do grupo, o casal de noivos - ela à esquerda toda de branco e ele de terno azul. À direita do casal, um cachorrinho azul e um pouco mais afastados também para a direita, três figuras - um casal e uma criança - que parecem observar o cortejo. Em segundo plano, um pouco à esquerda do centro, atrás do grupo, a figura de um padre. No canto superior esquerdo, formando um ângulo da esquerda para a direita e da frente para trás, três casas com cerca na frente, sendo que a do meio, em azul, tem escrito em cima da porta: ""CINEMA"". Por trás das casas, representação de árvores. Em terceiro plano, ao centro, a igrejinha de Santo Antônio. Ao fundo, cortando toda a largura da composição, uma cerca por trás da qual há mais duas casas - uma à esquerda e outra à direita - ambas com telhado vermelho. Fundo em aguadas azuis e amarelas predominantes.",Brasil > São Paulo > Brodowski,Candido Portinari,Pintura,"aquarela, guache, grafite",papel,,33.0,,"Assinada e datada no canto inferior direito ""C.PORTINARI 933""",,,"33 x 49,5 cm","Cultura Brasileira, Casamento na roça, Natureza, Paisagem, Brodowski, Figura Humana, Grupo, Homens, Figura Humana, Grupo, Crianças, Figura Humana, Grupo, Mulheres",,17433_Casamento.jpeg,1933.0,1930.0,"[[np.float64(0.7392331093186062), np.float64(0.7193493586467419), np.float64(0.6951274120607172)]]",1.0
591,591,17439,https://www.portinari.org.br/acervo/obras/17439/meninos-pulando-carnica,Meninos Pulando Carniça,FCO-2010,CR-1054,1939,https://acervo-portinari.s3.sa-east-1.amazonaws.com/e656e31c7bc36d950d8d457d6a1c561f.jpeg,"Composição nos tons terras e cinzas (predominantes), rosas, vermelhos, azuis e branco. Textura lisa e espessa com pinceladas marcadas nas...","Composição nos tons terras e cinzas (predominantes), rosas, vermelhos, azuis e branco. Textura lisa e espessa com pinceladas marcadas nas figuras do primeiro e segundo planos. Cena noturna de arlequim pulando carniça e meninas soltando pipas em paisagem árida. No primeiro plano, à direita do centro, menino abaixado de costas, 3/4 voltado para a esquerda com as pernas afastadas. Veste camisa de mangas compridas estampada com bolas azuis, calças compridas e está descalço. Sobre ele, em pleno salto, arlequim de frente, com os braços e pernas abertos, sem representação de traços fisionômicos e cabelos esvoaçantes, vestindo roupa com sugestão de losangos em tons vermelhos, rosas e azuis. No segundo plano, à esquerda, menina correndo de perfil para a direita com o braço estendido, cabelos esvoaçantes, usando vestido rosa com pontinhos brancos. No terceiro plano, à esquerda, três meninas na mesma posição da menina no segundo plano, lado a lado, em diagonal, da direita para a esquerda, em perspectiva para o fundo. Ao centro, três meninas lado a lado com os braços abertos. À direita, menina de mãos dadas com uma criança ao seu lado. As figuras têm cabelos esvoaçantes e usam vestidos brancos com sugestão de babados nas saias. Fundo em ""degradé"" clareando de cima para baixo em tom cinza e de baixo para cima em tom terra, determinando a linha do horizonte no meio da composição. No céu, à esquerda, duas pipas com rabiolas; mais ao fundo, sugestão de mais três pipas e à direita, no alto, lua em quarto minguante.",Brasil > Rio de Janeiro > Rio de Janeiro,Candido Portinari,Pintura,óleo,tela,,,,"Assinada e datada na metade inferior à esquerda ""PORTINARI 939""",,,"59,5 x 72,5 cm","Cultura Brasileira, Jogos infantis, Brincadeiras, Pulando carniça, Natureza, Paisagem, Campo, Figura Humana, Criança, Menina, Figura Humana, Criança, Menino",,17439_Meninos_Pulando_Carni_a.jpeg,1939.0,1930.0,"[[np.float64(0.14307416911539458), np.float64(0.10155316967731537), np.float64(0.08515495484332185)], [np.float64(0.806915644522406), np.float64(0.7676852410369313), np.float64(0.7861425239444008)]]",0.7124809049726085
592,592,17441,https://www.portinari.org.br/acervo/obras/17441/meninos-brincando,Meninos Brincando,FCO-2012,CR-3454,1955,https://acervo-portinari.s3.sa-east-1.amazonaws.com/364a6d34b2131fc0dfa52a9c43c4dae4.jpeg,"Composição nos tons ocres, laranjas, amarelos, vermelhos, violeta, cinzas, azuis e branco. Textura espessa com pinceladas marcadas e...","Composição nos tons ocres, laranjas, amarelos, vermelhos, violeta, cinzas, azuis e branco. Textura espessa com pinceladas marcadas e espatulado. Dois meninos plantando bananeira e burro contra fundo amarelo. À esquerda, menino de costas, de cabeça para baixo com as mãos no chão e pernas para o alto. Veste camisa amarela e calças violeta até os joelhos. À seu lado, pouco atrás, burro em pé, de frente, com a cabeça voltada para o alto e para a direita. À direita menino de costas, de cabeça para baixo com as mãos no chão, no ato de plantar bananeira com as pernas voltadas para a direita. Veste camisa laranja e calças vermelhas. Fundo amarelo-claro com áreas espatuladas em diversas direções vendo-se, no centro, círculo azul-claro sugerindo ser o sol.",Brasil > Rio de Janeiro > Rio de Janeiro,Candido Portinari,Pintura,óleo,tela,,60.0,,"Assinada e datada na metade inferior à direita ""PORTINARI 55""",,,"60 x 72,5 cm","Cultura Brasileira, Jogos infantis, Brincadeiras, Plantando bananeira, Natureza, Animais, Carneiro, Figura Humana, Criança, Menino, Figura Humana, Grupo, Crianças",,17441_Meninos_Brincando.jpeg,1955.0,1950.0,"[[np.float64(0.9052192276378523), np.float64(0.8375621012020575), np.float64(0.6885835890393502)], [np.float64(0.8549776831451474), np.float64(0.4599088873858467), np.float64(0.12916891218503004)], [np.float64(0.43304676832529243), np.float64(0.14994109798120503), np.float64(0.09573942355207926)]]",0.8047823183760684
593,593,17446,https://www.portinari.org.br/acervo/obras/17446/retrato-de-domingos-fernandes-alonso,Retrato de Domingos Fernandes Alonso,FCO-2016,CR-3337,1954,https://acervo-portinari.s3.sa-east-1.amazonaws.com/8f72b32df0474e2a8bc78d1f90800ef4.jpeg,"Composição nos tons verde, rosas, preto, branco, azuis, terras e vermelho. Textura lisa. Retrato de meio-busto de senhor idoso, contra...","Composição nos tons verde, rosas, preto, branco, azuis, terras e vermelho. Textura lisa. Retrato de meio-busto de senhor idoso, contra fundo verde. O retratado está 3/4 voltado para a esquerda, olhando para a frente. É gordo e calvo com pouco cabelo grisalho próximo à orelha, tem sobrancelhas grossas e escuras, olhos amendoados, nariz curto, lábios fechados e queixo redondo seguido de papada. Veste camisa branca, paletó preto e gravata azul com detalhe vermelho e branco. Fundo liso verde e luz incidindo pela direita.",Brasil > Rio de Janeiro > Rio de Janeiro,Candido Portinari,Pintura,óleo,tela,,,38.0,"Assinada e datada na metade inferior à esquerda ""PORTINARI 54""",,,"45,5 x 38 cm","Retrato, Homem",Domingos Fernandes Alonso,17446_Retrato_de_Domingos_Fernandes_Alonso.jpeg,1954.0,1950.0,"[[np.float64(0.14640797466266178), np.float64(0.14914975173058703), np.float64(0.12632629719299948)], [np.float64(0.6722834329193698), np.float64(0.5569780572774573), np.float64(0.5294667972218224)]]",0.7786062602124183
594,594,17448,https://www.portinari.org.br/acervo/obras/17448/menino-com-carneiros,Menino com Carneiros,FCO-2017,CR-3298,1954,https://acervo-portinari.s3.sa-east-1.amazonaws.com/08a7cec7c483bd1ceec63b8d3a0c2f69.jpeg,"Composição em tons azuis e terras (predominantes), amarelos, rosas, vermelhos, verdes, ocres e branco. Textura lisa, espessa e pinceladas...","Composição em tons azuis e terras (predominantes), amarelos, rosas, vermelhos, verdes, ocres e branco. Textura lisa, espessa e pinceladas marcadas. Representação de menino, carneiros e cavalo em descampado. No centro da composição, menino sentado sobre tronco de madeira, 3/4 voltado para a esquerda, curvado, abraçando um carneiro azul em pé à sua frente. Tem cabelos cacheados, traços fisionômicos representados, queixo apoiado sobre a cabeça do carneiro que tem o focinho encostado no ombro esquerdo do menino. Mão esquerda acariciando o pescoço do animal e braço direito envolvendo seu corpo. Usa roupa amarela e está descalço. À direita, outro carneiro, também azul, deitado de perfil para a esquerda com a cabeça levantada. No segundo plano, à esquerda, cavalo em pé, de frente, representado em tons esverdeados. Chão terra e céu azul, vendo-se morros à direita, na linha do horizonte.",Brasil > Rio de Janeiro > Rio de Janeiro,Candido Portinari,Pintura,óleo,tela,,,,"Assinada e datada na metade inferior à esquerda ""PORTINARI 54""",,,"54,5 x 65,5 cm","Natureza, Animais, Carneiro, Natureza, Animais, Cavalo, Natureza, Paisagem, Campo, Figura Humana, Criança, Menino",,17448_Menino_com_Carneiros.jpeg,1954.0,1950.0,"[[np.float64(0.4757097932850859), np.float64(0.6486399471778884), np.float64(0.7773376396606513)], [np.float64(0.6493988098848694), np.float64(0.477695378476812), np.float64(0.2793433904525883)]]",0.5189666411042945
595,595,17449,https://www.portinari.org.br/acervo/obras/17449/negrinha,Negrinha,FCO-2018,CR-3236,1953,https://acervo-portinari.s3.sa-east-1.amazonaws.com/7700fbaab8fc81d439db53fe058a795c.jpeg,"Composição nos tons ocres, azuis, cinzas, vermelhos, verdes, laranjas e amarelos. Textura lisa e espessa com pinceladas marcadas....","Composição nos tons ocres, azuis, cinzas, vermelhos, verdes, laranjas e amarelos. Textura lisa e espessa com pinceladas marcadas. Representação de mulata contra fundo liso. A menina está de frente, tem rosto oval, cabelos curtos repartidos ao meio, representados por textura espessa com pinceladas marcadas em tons de azul, vermelho e preto, presos por laço verde no alto da cabeça. Sobrancelhas retas, olhos puxados, nariz e boca pequenos, queixo arredondado e pescoço fino e comprido. No seu rosto vê-se duas pintas sendo que uma na face direita e outra na esquerda, perto da boca. Usa brincos em pingente e colar de contas, ambos verdes; vestido representado por pinceladas marcadas em diversas direções, em cores vivas. Fundo claro, com área em tom mais escuro atrás da cabeça e do corpo da menina.",Brasil > Rio de Janeiro > Rio de Janeiro,Candido Portinari,Pintura,óleo,tela,,55.0,,"Assinada e datada no canto inferior esquerdo ""PORTINARI 953""",,,"55 x 45,5 cm","Social, Tipos étnicos, Mulato, Figura Humana, Mulher",,17449_Negrinha.jpeg,1953.0,1950.0,"[[np.float64(0.8247881231615127), np.float64(0.7211988272348722), np.float64(0.5510278245802182)], [np.float64(0.2965299602599938), np.float64(0.24558632686545176), np.float64(0.248994997160035)], [np.float64(0.6997147159167093), np.float64(0.12732835327986602), np.float64(0.07601668512385681)]]",0.6320936348280098
596,596,17450,https://www.portinari.org.br/acervo/obras/17450/flores-i,Flores I,FCO-2019,CR-2821,1949,https://acervo-portinari.s3.sa-east-1.amazonaws.com/2b10cb807f0f0484ec6495bb9eb4231b.jpeg,"Composição nos tons terras (predominantes), verdes, azuis, vermelhos, cinzas, laranjas, amarelos, violetas, lilases, branco e preto....","Composição nos tons terras (predominantes), verdes, azuis, vermelhos, cinzas, laranjas, amarelos, violetas, lilases, branco e preto. Textura lisa no fundo, áspera e espessa em algumas flores e no reflexo luminoso no vaso. Vaso de flores do campo contra fundo ""degradé"". Sobre uma superfície em tons terra, vaso que parece ser de cerâmica esmaltada com grande buquê de flores vendo-se ao centro uma dália vermelha cercada por antúrios e flores do campo. O verde sugere folhagem, destacando-se, à esquerda, uma folha com manchas pretas e à direita uma folha de samambaia. Todo o buquê é salpicado de pontinhos brancos, verdes e amarelos. Fundo em ""degradé"" em tons terra até encontrar a superfície escura onde está pousado o vaso.",Brasil > Rio de Janeiro > Rio de Janeiro,Candido Portinari,Pintura,óleo,tela,,73.0,60.0,"Assinada e datada na metade inferior à direita ""PORTINARI 949""",,,73 x 60 cm,"Natureza, Flores",,17450_Flores_I.jpeg,1949.0,1940.0,"[[np.float64(0.298197593668257), np.float64(0.1925407710071901), np.float64(0.1428293780543495)]]",1.0
597,597,17451,https://www.portinari.org.br/acervo/obras/17451/flores-ii,Flores II,FCO-2020,CR-2820,1949,https://acervo-portinari.s3.sa-east-1.amazonaws.com/a8a0e6894bb5c14d1d61ad70f16f6815.jpeg,"Composição nos tons terras e ocres (predominantes), verdes, vermelhos, azuis, violetas, lilases, rosas, amarelos, laranjas e branco....","Composição nos tons terras e ocres (predominantes), verdes, vermelhos, azuis, violetas, lilases, rosas, amarelos, laranjas e branco. Textura lisa no fundo e espessa em algumas flores. Vaso de flores tropicais contra fundo ""degradé"". Sobre uma superfície em tons terra, vaso ovalado que parece ser de barro, com um buquê de flores tropicais. No meio de antúrios e orquídeas, destaca-se à esquerda, uma colônia com o cacho pendendo para a esquerda e à direita, uma estrelícia. Sugestão de folhagem em esfumato e pontilhado colorido compõem o buquê. Pendendo da borda do vaso, um botão de rosa. Fundo em ""degradé"" do tom terra ao ocre até encontrar a superfície escura onde está pousado o vaso.",Brasil > Rio de Janeiro > Rio de Janeiro,Candido Portinari,Pintura,óleo,tela,,73.0,60.0,"Assinada e datada na metade inferior à direita ""PORTINARI 1949""",,,73 x 60 cm,"Natureza, Flores",,17451_Flores_II.jpeg,1949.0,1940.0,"[[np.float64(0.3057693424773172), np.float64(0.20317720175879314), np.float64(0.17572227003515004)]]",1.0
